,tic,datadate,fyearq,fqtr,actq,lctq,dvpspq,saleq,cshoq,prccq,epsfiq,oancfy,ivncfy,fincfy,meanest,actual
4566,DOV,30/06/2009,2009,1,2415.914,1010.944,0.25,1379.085,186.016,26.38,0.29,108.096,-18.806,-122.777,0.46,0.54
4567,DOV,30/09/2009,2009,2,2480.318,1000.49,0.25,1390.332,186.135,33.09,0.52,288.638,47.72,-195.882,0.48,0.58
4568,DOV,31/12/2009,2009,3,2589.568,943.453,0.26,1499.611,186.177,38.76,0.57,538.25,-157.066,-362.826,0.48,0.55
4569,DOV,31/03/2010,2009,4,2522.707,969.176,0.26,1506.661,186.876,41.61,0.53,796.093,-258.753,-389.953,0.51,0.65
4570,DOV,30/06/2010,2010,1,2755.702,1186.454,0.26,1583.27,186.759,46.75,0.58,86.041,-148.213,69.551,0.78,0.91
4571,DOV,30/09/2010,2010,2,2846.066,1259.849,0.26,1638.322,186.631,41.79,0.9,316.831,-126.896,-105.481,0.9,0.98
4572,DOV,31/12/2010,2010,3,3102.841,1198.985,0.275,1681.163,186.74,52.21,1.19,517.868,-164.921,-194.427,0.82,0.94
4573,DOV,31/03/2011,2010,4,3261.871,1194.386,0.275,1737.436,186.489,58.45,1.04,946.851,-179.097,-304.788,0.9,0.92
4574,DOV,30/06/2011,2011,1,3591.317,1273.85,0.275,1812.078,186.663,65.74,1.03,127.149,-344.248,350.876,1.14,1.31
4575,DOV,30/09/2011,2011,2,3753.415,1263.966,0.275,1994.97,186.041,67.8,1.32,336.158,-435.019,252.789,1.12,1.21
4576,DOV,31/12/2011,2011,3,3292.748,1286.654,0.315,2138.606,185.546,46.6,0.91,727.83,-1144.677,118.75,1.04,1.12
4577,DOV,31/03/2012,2011,4,3397.13,1202.981,0.315,2004.486,183.591,58.05,1.49,1077.978,-1025.791,-50.501,1.02,1.05
4578,DOV,30/06/2012,2012,1,3238.769,1205.634,0.315,1954.614,183.603,62.94,1.05,136.524,-365.966,-87.246,1.22,1.15
4579,DOV,30/09/2012,2012,2,3205.314,1261.709,0.315,2038.289,182.834,53.61,1.15,390.732,-514.472,-295.415,1.3,1.32
4580,DOV,31/12/2012,2012,3,3277.107,1275.979,0.35,2097.605,179.911,59.49,1.31,688.458,-573.1,-535.246,1.07,1.09
4581,DOV,31/03/2013,2012,4,3027.844,1986.628,0.35,2013.831,174.717,65.71,0.89,1273.173,-1353.022,-342.942,1.1,1.1
4582,DOV,30/06/2013,2013,1,2919.863,1951.458,0.35,1763.977,171.221,72.88,1.2,76.865,-46.609,-252.672,1.28,1.36
4583,DOV,30/09/2013,2013,2,3048.885,1975.099,0.35,1932.411,170.668,77.66,1.91,382.54,-156.7,-411.356,1.5,1.54
4584,DOV,31/12/2013,2013,3,3263.17,2018.537,0.375,1672.786,170.354,89.83,1.56,731.556,-267.058,-523.835,1.28,1.28
4585,DOV,31/03/2014,2013,4,3240.162,1615.58,0.375,1785.922,169.907,96.54,1.13,1154.517,-468.868,-678.542,1.03,1.01
4586,DOV,30/06/2014,2014,1,2701.709,1231.409,0.375,1802.57,166.461,81.75,0.93,-16.103,-146.277,-151.774,1.27,1.29
4587,DOV,30/09/2014,2014,2,2903.529,1231.7,0.375,1962.636,166.456,90.95,1.27,260.621,-249.385,-265.975,1.4,1.35
4588,DOV,31/12/2014,2014,3,3116.331,1393.964,0.4,2009.575,165.674,80.33,1.38,550.864,-325.386,-304.509,0.95,1.01
4589,DOV,31/03/2015,2014,4,2896.822,2039.354,0.4,1977.947,163.012,71.72,1.02,975.924,-802.31,-255.489,0.72,0.72
4590,DOV,30/06/2015,2015,1,2671.551,1782.054,0.4,1715.501,160.375,69.12,1.28,134.049,157.385,-416.603,0.99,0.97
4591,DOV,30/09/2015,2015,2,2737.125,1613.705,0.4,1758.628,156.465,70.18,2.07,340.19,612.476,-1024.932,1.07,1.14
4592,DOV,31/12/2015,2015,3,2814.829,1668.699,0.42,1787.582,154.965,57.18,1.19,540.767,579.022,-1110.966,0.77,0.81
4593,DOV,31/03/2016,2015,4,2420.779,1367.182,0.42,1694.6,155.004,61.31,0.91,835.113,-36.562,-1091.886,0.6,0.52
4594,DOV,30/06/2016,2016,1,2345.756,1648.809,0.42,1622.273,155.142,64.33,0.64,133.413,-425.857,178.507,0.85,0.76
4595,DOV,30/09/2016,2016,2,2379.756,1640.367,0.42,1686.345,155.215,69.32,0.76,341.281,-495.272,50.829,1.02,0.83
4596,DOV,31/12/2016,2016,3,2738.967,1891.071,0.44,1707.763,155.342,73.64,0.83,572.946,-561.382,149.32,0.95,1.03
4597,DOV,31/03/2017,2016,4,2589.191,1940.318,0.44,1777.961,155.428,74.93,1.03,861.975,-1503.843,633.608,0.59,1.09
4613,DD,31/12/1999,1999,3,8167,6124,0.87,4693,219.297,113.625,1.44,2712,-1409,-1052,0.55,0.55
4614,DD,31/03/2000,1999,4,8847,6295,0.87,5200,223.282,133.625,1.19,2997,-2640,35,0.74,0.76
4615,DD,30/06/2000,2000,1,8675,6508,0.87,7269,225.347,114,1.71,238,-120,-393,0.88,0.9
4616,DD,30/09/2000,2000,2,8416,7350,0.29,7586,678.217,30.1875,0.72,871,-255,-925,0.54,0.51
4617,DD,31/12/2000,2000,3,9021,7438,0.29,7448,678.446,24.9375,0.4,764,101,-1149,0.45,0.47
4618,DD,31/03/2001,2000,4,9260,7873,0.29,7231,677.503,36.625,0.16,1214,-460,-1036,0.52,0.54
4619,DD,30/06/2001,2001,1,11751,9762,0.4111,7386,897.53,31.57,-0.76,-584,-177,730,0.4,0.41
4620,DD,30/09/2001,2001,2,11959,10152,0.1689,7344,900.809,33.25,0.31,101,-2044,1872,0.1,0.12
4621,DD,31/12/2001,2001,3,12714,10533,0.335,6729,901.888,32.76,0.06,427,-2344,2123,0.11,0.12
4622,DD,31/03/2002,2001,4,10308,8125,0.335,6346,904.837,33.78,-0.04,1789,-2674,831,0.56,0.55
4623,DD,30/06/2002,2002,1,10267,8395,0.335,6305,907.677,32.72,0.11,149,-353,223,0.66,0.71
4624,DD,30/09/2002,2002,2,10950,9420,0.335,7259,910.718,34.38,0.26,540,-786,327,0.35,0.4
4625,DD,31/12/2002,2002,3,10761,8441,0.335,7084,911.108,27.31,0.14,1343,-1093,34,0.32,0.34
4626,DD,31/03/2003,2002,4,11681,8856,0.335,6961,912.656,29.7,-0.89,2108,-1626,787,0.54,0.61
4627,DD,30/06/2003,2003,1,11695,9051,0.335,8081,915.544,27.61,0.08,826,-337,-53,0.57,0.62
4628,DD,30/09/2003,2003,2,12250,9587,0.335,8242,918.397,30.96,0.43,1662,-571,-327,0.1,0.13
4629,DD,31/12/2003,2003,3,12241,9153,0.335,7977,920.535,32.54,0.36,2730,-792,-931,0.25,0.29
4630,DD,31/03/2004,2003,4,13002,9534,0.335,8332,927.449,41.57,0.99,3843,-1739,-1225,0.92,0.96
4631,DD,30/06/2004,2004,1,13232,9547,0.335,9309,936.176,40.28,0.5,95,-398,-163,0.8,0.8
4632,DD,30/09/2004,2004,2,13578,8900,0.335,9844,939.432,40.7,0.72,722,78,-894,0.24,0.25
4633,DD,31/12/2004,2004,3,14381,9874,0.335,10072,942.97,45.18,0.65,1551,-228,-1308,0.33,0.37
4634,DD,31/03/2005,2004,4,15890,10506,0.335,10936,952.926,49.51,1.06,2730,-713,-1397,1.01,0.96
4635,DD,30/06/2005,2005,1,16799,10395,0.335,11679,961.254,49.85,1.39,1115,-638,-136,0.96,0.9
4636,DD,30/09/2005,2005,2,16073,9566,0.335,11450,964.587,44.53,1.3,2442,-855,-1304,0.29,0.33
4637,DD,31/12/2005,2005,3,16850,9728,0.335,11261,965.122,41.67,0.82,3575,-1230,-2092,0.1,0.13
4638,DD,31/03/2006,2005,4,17404,10663,0.335,11917,967.156,43.82,1.12,4515,-1137,-2508,0.8,0.93
4639,DD,30/06/2006,2006,1,17261,9915,0.335,12020,961.711,40.6,1.24,703,-448,-674,0.93,1.01
4640,DD,30/09/2006,2006,2,17398,9602,0.375,12509,959.34,39.03,1.05,1939,-856,-1736,0.45,0.49
4641,DD,31/12/2006,2006,3,17880,10088,0.375,12359,955.192,38.98,0.53,2908,-1326,-2240,0.45,0.45
4642,DD,31/03/2007,2006,4,17209,10601,0.375,12236,958.051,39.9,1,4160,-1913,-3302,1.03,1.07
4643,DD,30/06/2007,2007,1,17824,10905,0.375,12432,953.241,45.86,1,536,-290,-619,1.06,1.04
4644,DD,30/09/2007,2007,2,18029,11297,0.375,13265,950.059,44.22,1.07,1962,-1445,-1303,0.52,0.59
4645,DD,31/12/2007,2007,3,18253,11534,0.42,13589,944.398,43.06,0.42,3254,-2086,-2022,0.49,0.57
4646,DD,31/03/2008,2007,4,18654,12445,0.42,14227,940.367,39.42,0.49,4484,-2858,-2728,1.26,1.31
4647,DD,30/06/2008,2008,1,20136,13404,0.42,14791,930.422,36.85,0.99,447,-290,-300,1.07,1.18
4648,DD,30/09/2008,2008,2,21331,14387,0.42,16349,924.968,34.91,0.81,1416,-1224,80,0.5,0.56
4649,DD,31/12/2008,2008,3,19676,14149,0.42,15371,923.78,31.78,0.46,2462,-1937,-54,-0.24,-0.28
4650,DD,31/03/2009,2008,4,16060,13108,0.42,10850,924.346,15.09,-1.68,4711,-2737,-978,0.52,0.54
4651,DD,30/06/2009,2009,1,15606,9752,0.42,9041,925.833,8.43,0.03,-74,-179,462,0.53,0.61
4652,DD,30/09/2009,2009,2,18383,11127,0.15,11322,1143.62,16.14,-0.47,63,-15629,15373,0.33,0.45
4653,DD,31/12/2009,2009,3,19027,12334,0.15,12046,1143.726,26.07,0.63,671,-15215,14261,0.41,0.44
4654,DD,31/03/2010,2009,4,19560,13106,0.15,12466,1150.217,27.63,0.08,2075,-14767,12659,1.05,1.24
4655,DD,30/06/2010,2010,1,21311,14905,0.15,13417,1154.9,29.57,0.41,-14,245,-146,0.93,1.17
4656,DD,30/09/2010,2010,2,20080,13347,0.15,13618,1159.856,23.72,0.5,1283,983,-2022,0.34,0.4
4657,DD,31/12/2010,2010,3,20669,13159,0.15,12868,1160.716,27.46,0.45,2267,827,-2775,0.32,0.5
4658,DD,31/03/2011,2010,4,23781,13896,0.15,13771,1167.217,34.14,0.37,4102,181,-178,1.35,1.52
4659,DD,30/06/2011,2011,1,22983,12984,0.15,14733,1175.58,37.75,0.54,-175,-352,-2960,1.34,1.37
4660,DD,30/09/2011,2011,2,22699,12429,0.15,16046,1181.219,36,0.84,620,-901,-4599,0.56,0.69
4661,DD,31/12/2011,2011,3,21754,12887,0.25,15109,1181.812,22.46,0.69,1858,-1460,-5181,0.33,0.35
4662,DD,31/03/2012,2011,4,23422,13634,0.25,14097,1184.562,28.76,-0.02,3879,-1991,-3362,1.54,1.61
4663,DD,30/06/2012,2012,1,23911,13465,0.25,14719,1195.38,34.64,0.35,-51,-462,-1388,1.46,1.48
4664,DD,30/09/2012,2012,2,23198,12629,0.25,14513,1198.107,31.5,0.55,1421,-1115,-1609,0.47,0.32
4665,DD,31/12/2012,2012,3,23465,12795,0.32,13637,1199.232,28.955,0.42,2524,-1744,-2357,0.07,0.11
4666,DD,31/03/2013,2012,4,23684,11493,0.64,13917,1203.293,32.3294,-0.61,4075,-2687,-2530,1.52,1.56
4667,DD,30/06/2013,2013,1,24248,12440,0,14383,1209.589,31.84,0.46,447,-235,-1002,1.27,1.28
4668,DD,30/09/2013,2013,2,25327,12613,0.32,14577,1210.214,32.17,1.87,4188,-712,-2861,0.41,0.45
4669,DD,31/12/2013,2013,3,25009,11993,0.32,13734,1212.866,38.4,0.49,5590,-1240,-3411,0.55,0.59
4670,DD,31/03/2014,2013,4,24977,11971,0.32,14386,1205.253,44.4,0.79,7823,-1469,-4731,1.6,1.58
4671,DD,30/06/2014,2014,1,25062,12226,0.32,14461,1204.058,48.59,0.79,575,-654,-1452,1.17,1.17
4672,DD,30/09/2014,2014,2,24283,11879,0.37,14917,1194.093,51.46,0.73,1970,-1468,-2589,0.53,0.54
4673,DD,31/12/2014,2014,3,25730,12087,0.37,14405,1178.561,52.44,0.71,3745,-1899,-1957,0.71,0.71
4674,DD,31/03/2015,2014,4,24267,11593,0.37,14384,1157.594,45.61,0.63,6502,-3105,-3583,1.32,1.34
4675,DD,30/06/2015,2015,1,24394,12387,0.42,12370,1152.881,47.98,1.18,1258,320,-901,1.21,1.18
4676,DD,30/09/2015,2015,2,24764,12765,0.42,12910,1158.102,51.17,0.97,2664,-762,-1280,0.1,0.13
4677,DD,31/12/2015,2015,3,24852,13205,0.42,12036,1158.615,42.4,1.09,5175,-1240,-1841,0.25,0.27
4678,DD,31/03/2016,2015,4,24475,11215,0.42,11462,1116.942,51.48,2.94,7516,-1350,-3041,1.04,1.26
4679,DD,30/06/2016,2016,1,23334,11682,0.46,10703,1122.828,50.86,0.15,52,-1163,-871,1.1,1.24
4680,DD,30/09/2016,2016,2,26310,12881,0.46,11952,1126.83,49.71,2.61,2270,-2063,-1482,0.2,0.34
4681,DD,31/12/2016,2016,3,24778,12655,0.46,12483,1121.381,51.83,0.63,3615,-2498,-2688,0.42,0.51
4682,DD,31/03/2017,2016,4,23659,12604,0.46,13020,1211.133,57.22,-0.03,5478,-3479,-3892,1.39,1.64
4692,OMC,31/12/1999,1999,3,4235.089,4902.544,0.15,1210.88,177.446,79.1875,0.39,-422.009,-357.481,425.016,0.32,0.33
4693,OMC,31/03/2000,1999,4,4712.324,6009.063,0.15,1502.419,177.587,100,0.66,901.024,-768.061,-201.687,0.22,0.225
4694,OMC,30/06/2000,2000,1,4520.236,5082.263,0.175,1379.015,177.645,93.625,0.78,-902.247,-143.111,826.113,0.34,0.35
4695,OMC,31/12/2000,2000,3,5050.93,5745.583,0.175,1452.523,177.06,72.9375,0.48,-490.484,-694.04,1041.317,0.38,0.39
4696,OMC,31/03/2001,2000,4,5366.883,6625.052,0.175,1802.447,184.079,82.875,0.78,685.879,-1034.574,282.135,0.25,0.27
4697,OMC,30/06/2001,2001,1,4795.076,5132.089,0.175,1601.134,185.221,82.88,0.52,-913.79,-54.801,882.406,0.4,0.405
4698,OMC,30/09/2001,2001,2,5135.246,5567.961,0.175,1746.787,185.607,86,0.81,-522.823,-339.731,792.096,0.26,0.25
4699,OMC,31/12/2001,2001,3,5205.321,5663.163,0.2,1571.012,185.849,64.9,0.5,-409.527,-640.993,982.586,0.43,0.435
4700,OMC,31/03/2002,2001,4,5233.824,6643.787,0.2,1970.473,188.645,89.35,0.87,775.56,-947.852,170.801,0.34,0.34
4701,OMC,30/06/2002,2002,1,5444.179,5995.888,0.2,1732.426,187.076,94.4,0.68,-758.188,-141.311,937.297,0.5,0.5
4702,OMC,30/09/2002,2002,2,5689.546,6328.577,0.2,1916.569,187.984,45.8,1,-392.797,-340.785,692.736,0.34,0.34
4703,OMC,31/12/2002,2002,3,5314.05,5927.443,0.2,1768.459,188.064,55.68,0.68,-232.672,-421.197,534.491,0.54,0.54
4704,OMC,31/03/2003,2002,4,5637.066,6839.524,0.2,2118.845,188.402,64.6,1.08,1000.601,-683.134,-119.789,0.35,0.345
4705,OMC,30/06/2003,2003,1,5573.816,6254.273,0.2,1937.2,188.521,54.17,0.62,-663.794,-47.737,406.64,0.51,0.51
4706,OMC,30/09/2003,2003,2,5919.033,6569.528,0.2,2149.6,190.037,71.7,0.96,-363.269,-223.582,451.402,0.35,0.36
4707,OMC,31/12/2003,2003,3,5915.259,6521.375,0.2,2028.6,190.001,71.85,0.66,-115.127,-359.211,376.541,0.59,0.585
4708,OMC,31/03/2004,2003,4,7285.945,7762.458,0.2,2506,190.425,87.33,1.12,1054.242,-528.811,354.589,0.35,0.36
4709,OMC,30/06/2004,2004,1,6620,7122.8,0.2,2231.4,189.046,80.25,0.72,-786.4,-81.1,-160.9,0.54,0.55
4710,OMC,30/09/2004,2004,2,6885.4,7640,0.225,2407.8,187.253,75.89,1.1,-263.9,-235.1,-393.6,0.37,0.395
4711,OMC,31/12/2004,2004,3,6497.4,7333.7,0.225,2318.9,186.327,73.06,0.79,-152.6,-347,-616,0.63,0.64
4712,OMC,31/03/2005,2004,4,8095.1,8743.9,0.225,2789.1,187.075,84.32,1.28,1287.6,-758.9,-650,0.4,0.41
4713,OMC,30/06/2005,2005,1,7217.6,8043.8,0.225,2403,183.376,88.52,0.82,-717,532.8,-389.5,0.62,0.62
4714,OMC,30/09/2005,2005,2,6923.2,7713.2,0.225,2615.8,182.109,79.86,1.24,-570.2,453.9,-693.1,0.43,0.45
4715,OMC,31/12/2005,2005,3,6961.4,7743.2,0.225,2522.9,180.31,83.63,0.9,-304.4,355.8,-800.7,0.71,0.705
4716,OMC,31/03/2006,2005,4,7967.4,8700.3,0.225,2939.4,178.294,85.13,1.41,991.2,-162.3,-1116.8,0.45,0.465
4717,OMC,30/06/2006,2006,1,8623.4,8600.2,0.25,2562.9,170.603,83.25,0.93,101,282.8,606.9,0.69,0.71
4718,OMC,30/09/2006,2006,2,8195.5,8630.7,0.25,2823.4,171.8,89.09,1.42,186.6,134.4,-65.8,0.5,0.52
4719,OMC,31/12/2006,2006,3,8016.7,8617.7,0.25,2774.4,170.9,93.6,1.04,390.3,45.7,-401.4,0.81,0.81
4720,OMC,31/03/2007,2006,4,9646.8,10296.1,0.25,3216.2,168.327,104.54,1.62,1741.2,-188.8,-583.5,0.52,0.545
4721,OMC,30/06/2007,2007,1,8611.8,9443.5,0.25,2840.6,165.4,102.38,1.09,-346.3,98.2,-451.8,0.81,0.84
4722,OMC,30/09/2007,2007,2,8637.9,9555.4,0.125,3126.1,328.3,52.92,0.84,-47.5,-103.8,-803.2,0.61,0.62
4723,OMC,31/12/2007,2007,3,9048.8,10023.6,0.15,3101.4,326.9,48.09,0.62,168.7,-346.4,-941.9,0.95,0.96
4724,OMC,31/03/2008,2007,4,10504.2,11227.2,0.15,3625.9,323,47.53,0.96,1599.3,-440.5,-1040.7,0.62,0.65
4725,OMC,30/06/2008,2008,1,9468.3,10342.7,0.15,3195.4,320.3,44.18,0.64,-507.6,-134.9,-340.5,0.96,0.96
4726,OMC,30/09/2008,2008,2,9533.6,10345.3,0.15,3476.9,318.8,44.88,0.95,-91.5,-303,-479.8,0.68,0.69
4727,OMC,31/12/2008,2008,3,8351.2,9649.7,0.15,3316.2,310.8,38.56,0.68,234.4,-520.3,-834.3,0.88,0.88
4728,OMC,31/03/2009,2008,4,8564.9,9754.2,0.15,3371.4,307.3,26.92,0.87,1394.2,-680,-1053.8,0.44,0.53
4729,OMC,30/06/2009,2009,1,6939.9,8291.8,0.15,2746.6,310.845,23.4,0.53,-228.4,-22.6,-370.5,0.74,0.75
4730,OMC,30/09/2009,2009,2,6899.8,8328.9,0.15,2870.7,310.767,31.58,0.75,109.4,-121.8,-766.5,0.53,0.53
4731,OMC,31/12/2009,2009,3,7109.7,8605,0.15,2837.6,311.242,36.94,0.53,453.1,-189.8,-858.4,0.74,0.73
4732,OMC,31/03/2010,2009,4,8788.5,10082.5,0.15,3265.8,308.4,39.15,0.73,1731.6,-226,-1128,0.5,0.52
4733,OMC,30/06/2010,2010,1,7851,9235.1,0.15,2920,306.954,38.81,0.52,-277.9,-43.7,-329.2,0.77,0.79
4734,OMC,30/09/2010,2010,2,7454.8,9219.6,0.2,3041.2,301.357,34.3,0.79,-170.6,-140.5,-671.1,0.58,0.57
4735,OMC,31/12/2010,2010,3,9132.3,9784.2,0.2,2994.5,301.239,39.48,0.57,43.5,-209.2,257.3,0.82,0.83
4736,OMC,31/03/2011,2010,4,10194.1,11023.1,0.2,3586.8,285.5,45.8,0.83,1488,-293.7,-537.3,0.59,0.69
4737,OMC,30/06/2011,2011,1,9165.9,10396.9,0.2,3151.3,281.121,49.06,0.69,-176.9,-239.4,-390,0.92,0.96
4738,OMC,30/09/2011,2011,2,9034.4,10354.8,0.25,3487.5,279.473,48.16,0.96,-262.6,-342,-754.1,0.7,0.72
4739,OMC,31/12/2011,2011,3,8974.7,10200.9,0.25,3380.8,275.874,36.84,0.72,0.5,-412.7,-944.7,0.95,0.96
4740,OMC,31/03/2012,2011,4,10421.5,11671,0.25,3852.9,273.4,44.58,0.96,1315.3,-574.6,-1205.7,0.69,0.72
4741,OMC,30/06/2012,2012,1,9620.5,10867.2,0.25,3307.3,272.625,50.65,0.72,-0.5,-57.2,-252.3,1.04,1.02
4742,OMC,30/09/2012,2012,2,9857.5,10689.8,0.3,3560.9,265.618,48.6,1.02,157.3,-209.1,-55.3,0.75,0.74
4743,OMC,31/12/2012,2012,3,10397.1,10702.2,0.3,3406.6,264.181,51.56,0.74,300.1,-267.6,109.4,1.09,1.13
4744,OMC,31/03/2013,2012,4,11661.4,11875.8,0.6,3944.6,262,49.96,1.13,1451.3,-350.4,-220.1,0.75,0.76
4745,OMC,30/06/2013,2013,1,10601.2,10943.3,0,3398.9,258.584,58.9,0.76,-209.7,-36.4,-284.3,1.09,1.09
4746,OMC,30/09/2013,2013,2,10288.2,11227.1,0.4,3637,257.193,62.87,1.09,66.5,-77.3,-1113.9,0.82,0.82
4747,OMC,31/12/2013,2013,3,10465.4,11235.4,0.4,3490.5,257.361,63.44,0.74,359.9,-132.5,-1284.3,1.18,1.18
4748,OMC,31/03/2014,2013,4,11652.3,12277.7,0.4,4058.1,257.6,74.37,1.13,1809,-228.2,-1419.8,0.79,0.8
4749,OMC,30/06/2014,2014,1,10576.6,11448.3,0.4,3502.2,258.441,72.6,0.77,-430.3,-42.5,-156.9,1.17,1.2
4750,OMC,30/09/2014,2014,2,10546.5,11811.1,0.4,3870.8,251.157,71.22,1.23,-187.5,-132.2,-892.4,0.9,0.95
4751,OMC,31/12/2014,2014,3,9567.2,11075.3,0.5,3749.7,248.18,68.86,0.95,33.1,-197.1,-1597.5,1.27,1.3
4752,OMC,31/03/2015,2014,4,11190.5,12061.1,0.5,4195.1,246.7,77.47,1.3,1476.5,-266.9,-1258.1,0.82,0.83
4753,OMC,30/06/2015,2015,1,9904.9,11021.2,0.5,3469.2,244.312,77.98,0.83,-238,-64.9,-418.5,1.22,1.26
4754,OMC,30/09/2015,2015,2,10500.4,12548.8,0.5,3805.3,242.948,69.49,1.26,-52,-122.4,-765.9,0.95,0.97
4755,OMC,31/12/2015,2015,3,10252.8,12386.9,0.5,3706.6,242.255,65.9,0.97,440.8,-168.7,-1022,1.33,1.35
4756,OMC,31/03/2016,2015,4,11980.5,14219.6,0.5,4153.3,239.7,75.66,1.35,2172.3,-263.5,-1429.1,0.87,0.9
4757,OMC,30/06/2016,2016,1,10545.4,12939.4,0.5,3499.1,237.75,83.23,0.9,-461.2,-116.3,-358.2,1.33,1.36
4758,OMC,30/09/2016,2016,2,10314.2,11540.8,0.5,3884.9,236.538,81.49,1.36,-391.1,-560.2,-397.3,1.03,1.06
4759,OMC,31/12/2016,2016,3,10831.9,11960.6,0.55,3791.1,235.881,85,1.06,316.6,-385.4,-657.5,1.44,1.47
4760,OMC,31/03/2017,2016,4,12722,14010.9,0.55,4241.8,234.7,85.11,1.47,1931.2,-481.6,-977.1,0.96,0.97
4776,DUK,30/09/2001,2001,2,14558,13561,0.275,9947,775,39.01,1.13,2211,-2273,681,2.35,3.03
4777,DUK,31/12/2001,2001,3,13125,13526,0.275,4729,776,37.85,1.01,3923,-4655,727,1.43,1.05
4778,DUK,31/03/2002,2001,4,9545,10427,0.275,3521,777,39.26,0.29,4595,-6281,1354,2.02,1.44
4779,DUK,30/06/2002,2002,1,11694,12932,0.275,3308,829,37.8,0.48,820,-3276,2317,1.54,1.68
4780,DUK,30/09/2002,2002,2,12103,14746,0.275,3617,832,31.1,0.57,1546,-4647,2898,1.72,1.56
4781,DUK,31/12/2002,2002,3,11537,13435,0.275,3982,836,19.55,0.27,3265,-5789,2707,0.88,0.96
4782,DUK,31/03/2003,2002,4,11853,11990,0.275,4991,895,19.54,-0.06,4530,-6809,2846,1.06,1.29
4783,DUK,30/06/2003,2003,1,12888,13051,0.275,6172,900,14.54,0.25,1411,-382,-777,0.93,0.9
4784,DUK,30/09/2003,2003,2,12535,11901,0.275,5119,904,19.95,0.46,1888,-202,-1061,1.11,1.05
4785,DUK,31/12/2003,2003,3,9271,7989,0.275,5549,907,17.81,0.05,2698,-630,-1174,0.39,0.66
4786,DUK,31/03/2004,2003,4,7673,7698,0.275,5240,911,20.45,-2.23,3364,-421,-2657,1.13,0.96
4787,DUK,30/06/2004,2004,1,7525,7633,0.275,5636,914,22.6,0.33,1076,-229,-476,0.72,1.26
4788,DUK,30/09/2004,2004,2,8578,7808,0.275,4290,938,20.29,0.45,2342,-399,-447,1.12,1.14
4789,DUK,31/12/2004,2004,3,8648,8730,0.275,5081,938,22.89,0.4,3423,-220,-1543,0.72,0.69
4790,DUK,31/03/2005,2004,4,7971,7538,0.275,5542,957,25.33,0.36,4139,-764,-3278,1.29,1.29
4791,DUK,30/06/2005,2005,1,8277,7121,0.275,5328,928,28.01,0.88,799,989,-1320,1.13,0.9
4792,DUK,30/09/2005,2005,2,7962,7799,0.275,5274,926,29.73,0.32,1995,396,-1915,1.44,1.68
4793,DUK,31/12/2005,2005,3,8109,7552,0.31,3028,926,29.17,0.04,2524,-343,-2337,1.12,1.26
4794,DUK,31/03/2006,2005,4,7957,8418,0.31,3116,928,27.45,0.63,3187,-492,-2717,1.47,1.44
4795,DUK,30/06/2006,2006,1,5210,6102,0.31,1620,927,29.15,0.37,720,-127,-319,1.15,1.29
4796,DUK,30/09/2006,2006,2,6815,8070,0.31,2903,1252,29.37,0.28,1444,467,-1670,1.68,1.44
4797,DUK,31/12/2006,2006,3,8182,7277,0.32,3279,1255,30.2,0.6,2718,-1735,-674,1.24,1.29
4798,DUK,31/03/2007,2006,4,6940,6613,0.32,2805,1257,33.21,0.31,3878,-1480,-1961,0.93,0.9
4799,DUK,30/06/2007,2007,1,5132,4553,0.21,3035,1259,20.29,0.28,916,-594,-700,0.59,0.75
4800,DUK,30/09/2007,2007,2,5029,5014,0.21,2966,1260,18.3,0.23,1432,-1181,-588,1.16,1.44
4801,DUK,31/12/2007,2007,3,5270,4676,0.22,3688,1260,18.69,0.48,2489,-1703,-1059,0.73,0.81
4802,DUK,31/03/2008,2007,4,4925,5708,0.22,3031,1262,20.17,0.19,3208,-2151,-1327,0.92,1.05
4803,DUK,30/06/2008,2008,1,4207,4931,0.22,3337,1264,17.85,0.37,1012,-1075,27,0.73,0.81
4804,DUK,30/09/2008,2008,2,5284,4959,0.22,3229,1265,17.38,0.28,1695,-2527,871,1.35,0.99
4805,DUK,31/12/2008,2008,3,5852,5060,0.23,3508,1265,17.43,0.17,2477,-3484,2205,0.77,0.81
4806,DUK,31/03/2009,2008,4,5273,4345,0.23,3133,1272,15.01,0.26,3328,-4611,1591,0.97,0.84
4807,DUK,30/06/2009,2009,1,5320,3524,0.23,3312,1285,14.32,0.27,190,-894,919,0.82,0.78
4808,DUK,30/09/2009,2009,2,5391,4141,0.23,2913,1294,14.59,0.21,1017,-2133,836,1.15,1.2
4809,DUK,31/12/2009,2009,3,5815,3718,0.24,3396,1303,15.74,0.08,2542,-3221,1299,0.78,0.84
4810,DUK,31/03/2010,2009,4,5766,4088,0.24,3110,1309,17.21,0.26,3463,-4492,1585,0.95,1.08
4811,DUK,30/06/2010,2010,1,5491,3854,0.24,3594,1312,16.32,0.34,1121,-1236,-347,0.83,1.02
4812,DUK,30/09/2010,2010,2,5443,3837,0.24,3287,1318,16,-0.17,2124,-2508,-148,1.22,1.53
4813,DUK,31/12/2010,2010,3,6037,3665,0.245,3946,1324,17.71,0.51,3661,-3525,130,0.7,0.63
4814,DUK,31/03/2011,2010,4,6223,3897,0.245,3445,1329,17.81,0.32,4511,-4423,40,1.04,1.17
4815,DUK,30/06/2011,2011,1,5545,4197,0.245,3663,1331,18.15,0.38,961,-918,-294,0.91,0.99
